identifier,orderIdentifier,orderDate,orderContractorLegalName,orderContractorIdentifier,addressCountry,addressRegion,addressLocality,streetAddress,locationDescription,latitude,longitude,itemSpecies,itemQuantityPlan,itemQuantityFact,itemQuantityLeft,itemType,appealIdentifier,dateReceived,senderName,reportIdentifier,reportDate,status
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52454,32.22748,клен ,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52473,32.22751,клен ,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52462,32.22743,клен ,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52489,32.22773,клен ,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.525009999999995,32.22786,клен ,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52497,32.22787,клен ,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52451,32.22754,шовковиця,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52468,32.22728,дуб,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.524570000000004,32.22736,акація,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.524609999999996,32.22722,акація,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52502,32.22785,липа ,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,обрізка дерев по вулицях та парках міста ,,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Преображенська 59,,48.50355,32.27374,липа,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
